inicio_titulo,autor,summary,link,published
Parecer 8/2021,None,"DA COMISSÃO DE DESENVOLVIMENTO ECONÔMICO SOBRE O PROJETO DE LEI DO EXECUTIVO (PLE) Nº 02/2021, QUE &#8220;DISPÕE SOBRE O PRO-GRAMA DE CRÉDITO POPULAR E DÁ OUTRAS PROVIDÊNCIAS&#8221;. NO MÉRITO, PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103934,25/02/2021
Parecer 7/2021,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PRES 4/2021, QUE INSTITUI, NO ÂMBITO DA CÂMARA MUNICIPAL DO RECIFE, A &#8220;FRENTE PARLAMENTAR PELA RENDA BÁSICA; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103889,25/02/2021
Parecer 6/2021,None,"PARECER DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PROJETO DE RESOLUÇÃO (PRES) N.º 4/2021, QUE &#8220;INSTITUI, NO ÂMBITO DA CÂMARA MUNICIPAL DO RECIFE, A &#8220;FRENTE PARLAMENTAR PELA RENDA BÁSICA&#8221;. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103829,24/02/2021
Parecer 5/2021,Samuel Salazar,"DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PLE Nº 02/2021, QUE &#8220;DISPÕE SOBRE O PROGRAMA DE CRÉDITO POPULAR E DÁ OUTRAS PROVIDÊNCIAS.&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103819,24/02/2021
Parecer 4/2021,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 01/2021,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103498,17/02/2021
Parecer 3/2021,None,"DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PROJETO DE LEI DO EXECUTIVO (PLE) Nº 1/2021, QUE &#8220;INSTITUI O AUXÍLIO MUNICIPAL EMERGENCIAL - AME CARNAVAL DO RECIFE, DESTINADO À CONCESSÃO DE BENEFÍCIO FINANCEIRO A AGREMIAÇÕES E DEMAIS ATRAÇÕES ARTÍSTICAS QUE ATUARAM NO CARNAVAL DO RECIFE EM 2020 E PREENCHAM OS DEMAIS REQUISITOS PREVISTOS NESTA LEI, DIANTE DA IMPOSSIBILIDADE DE REALIZAÇÃO DE EVENTOS CARNAVALESCOS EM 2021, POR FORÇA DA PERMANÊNCIA DA PANDEMIA DE COVID 19&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103467,15/02/2021
Parecer 2/2021,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE LEI DO EXECUTIVO Nº 001/2021, QUE &#8220;INSTITUI O AUXÍLIO MUNICIPAL EMERGENCIAL - AME CARNAVAL DO RECIFE, DESTINADO À CONCESSÃO DE BENEFÍCIO FINANCEIRO A AGREMIAÇÕES E DEMAIS ATRAÇÕES ARTÍSTICAS QUE ATUARAM NO CARNAVAL DO RECIFE EM 2020 E PREENCHAM OS DEMAIS REQUISITOS PREVISTOS NESTA LEI, DIANTE DA IMPOSSIBILIDADE DE REALIZAÇÃO DE EVENTOS CARNAVALESCOS EM 2021, POR FORÇA DA PERMANÊNCIA DA PANDEMIA DE COVID 19&#8221;.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103466,15/02/2021
Parecer 1/2021,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI DO EXECUTIVO (PLE) N.º 01/2021, QUE: &#8220;INSTITUI O AUXÍLIO MUNICIPAL EMERGENCIAL - AME CARNAVAL DO RECIFE, DESTINADO À CONCESSÃO DE BENEFÍCIO FINANCEIRO A AGREMIAÇÕES E DEMAIS ATRAÇÕES ARTÍSTICAS QUE ATUARAM NO CARNAVAL DO REFICE 2020 E PREENCHAM OS DEMAIS REQUISITOS PREVISTOS NESTA LEI, DIANTE DA IMPOSSIBILIDADE DE REALIZAÇÃO DE EVENTOS CARNAVALESCOS EM 2021, POR FORÇA DA PERMANENCIA DA PANDEMIA DE COVID 19.&#8221; REGIME DE URGÊNCIA; PELA APROVAÇÃO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=103465,15/02/2021
Parecer 670/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 25/20 DE AUTORIA DO PODER EXECUTIVA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102713,29/12/2020
Parecer 669/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 24/20 DE AUTORIA DO PODER EXECUTIVA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102712,29/12/2020
Parecer 668/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 05/20 DE AUTORIA DO PODER EXECUTIVA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102711,29/12/2020
Parecer 667/2020,None,"PARECER 667/2020, DA COMISSÃO DE PLANEJAMENTO URBANO E OBRAS, AO PROJETO DE LEI Nº 05/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102706,28/12/2020
Parecer 666/2020,None,"PARECER 666/2020, DA COMISSÃO DE FINANÇAS E ORÇAMENTO AO PROJETO DE LEI Nº 25/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102702,28/12/2020
Parecer 665/2020,None,"PARECER 665/2020, DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA AO PROJETO DE LEI Nº 25/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102703,28/12/2020
Parecer 664/2020,None,"PARECER 664/2020, DA COMISSÃO DE PLANEJAMENTO URBANO E OBRAS, AO PROJETO DE LEI Nº 24/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102707,28/12/2020
Parecer 663/2020,None,"PARECER 663/2020, DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA, AO PROJETO DE LEI Nº 24/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102704,28/12/2020
Parecer 662/2020,None,"PARECER 662/2020, DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA, AO PROJETO DE LEI Nº 05/2020, DE AUTORIA DO CHEFE DO PODER EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102705,28/12/2020
Parecer 661/2020,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE, OPINANDO PELA APROVAÇÃO DO PLE Nº 24/2020.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102699,22/12/2020
Parecer 660/2020,None,"PARECER DA COMISSÃO DE DEFESA DOS DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 88/2020, DA VER, MICHELE COLLINS, COM EMENDAS MODIFICATIVAS PROPOSTAS PELA RELATORIA DA SUPRACITADA COMISSÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102697,22/12/2020
Parecer 659/2020,None,"PARECER DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO  DO PROJETO DE LEI ORDINÁRIA Nº 89/2020, DE AUTORIA DA VER. MICHELE COLLINS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102696,22/12/2020
Parecer 658/2020,None,"PARECER DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO DO  PROJETO DE LEI ORDINÁRIA Nº 328/2019, DO VER. RODRIGO COUTINHO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102695,22/12/2020
Parecer 657/2020,None,"PARECER DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 313/2019,DE AUTORIA DO VER.ALCIDES TEIXEIRA NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102694,22/12/2020
Parecer 656/2020,None,"PARECER DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO  DO PROJETO DE LEI ORDINÁRIA Nº 93/2020, DE AUTORIA DO VER. FRED FERREIRA,COM EMENDA MODIFICATIVA SUGERIDA PELA SUPRACITADA COMISSÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102693,22/12/2020
Parecer 655/2020,None,"PARECER COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 22/2020,DE AUTORIA DO VER. ALCIDES TEIXEIRA NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102692,22/12/2020
Parecer 654/2020,None,"DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA SOBRE O PROJETO DE LEI ORDINÁRIA Nº 07/2020, QUE DETERMINA A TRADUÇÃO EM LÍNGUA PORTUGUESA DE PROPAGANDAS EXPOSTAS EM LÍNGUA ESTRANGEIRA PELOS ESTABELECIMENTOS COMERCIAIS LOCALIZADOS NO MUNICÍPIO DO RECIFE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102691,22/12/2020
Parecer 653/2020,None,"PARECER DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA, OPINANDO PELA APROVAÇAO DO PROJETO DE LEI ORDINÁRIA Nº 38/2020,DE AUTORIA DO VER. JAYME ASFORA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102690,22/12/2020
Parecer 652/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 186/2020 DE AUTORIA DA VEREADOR ANTÔNIO LUIZ NETO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102680,22/12/2020
Parecer 651/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 28/18 DE AUTORIA DO PODER EXECUTIVO MUNICIPAL.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102708,21/12/2020
Parecer 650/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 19/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102679,22/12/2020
Parecer 649/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 196/2020 DE AUTORIA DA VEREADOR SAMUEL SALAZAR,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102678,22/12/2020
Parecer 648/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 204/2020 DE AUTORIA DA COMISSÃO EXECUTIVA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102677,18/12/2020
Parecer 647/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 184/2020 DE AUTORIA DA VEREADOR AUGUSTO CARRERAS,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102676,18/12/2020
Parecer 646/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 181/2020 DE AUTORIA DA VEREADOR ANTÔNIO LUIZ NETO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102675,18/12/2020
Parecer 645/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 180/2020 DE AUTORIA DA VEREADOR ANTÔNIO LUIZ NETO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102674,18/12/2020
Parecer 644/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 179/2020 DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102673,22/12/2020
Parecer 643/2020,None,"PARECER Nº 643/2020, DA COMISSÃO DE REVISÃO DO PLANO DIRETOR DA CIDADE DO RECIFE, OPINANDO PELA APROVAÇÃO DO PLE Nº 28/2018, COM EMENDAS MODIFICATIVAS E ADITIVAS ACATADAS DE AUTORIA DE VÁRIOS VEREADORES, E SUBEMENDAS PROPOSTAS PELA RELATORIA DA SUPRACITADA COMISSÃO ESPECIAL.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102657,16/12/2020
Parecer 642/2020,None,"DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 191/2020, QUE DISPÕE SOBRE OS PONTOS DE APOIO PARA TRABALHADORES DE APLICATIVOS DE ENTREGA E DE TRANSPORTE INDIVIDUAL PRIVADO DE PASSAGEIROS NAS REGIÕES POLÍTICO-ADMINISTRATIVAS (RPAS) DO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102654,16/12/2020
Parecer 641/2020,None,"DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 174/2020, QUE VEDA QUALQUER DISCRIMINAÇÃO À CRIANÇA E AO ADOLESCENTE COM DEFICIÊNCIA OU DOENÇA CRÔNICA NOS ESTABELECIMENTOS DE ENSINO DA REDE PARTICULAR SITUADOS NO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102653,16/12/2020
Parecer 640/2020,None,"DA COMISSÃO DE FINANÇAS E ORÇAMENTO SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 196/2020, QUE DISPÕE SOBRE A REGULARIZAÇÃO DE EDIFICAÇÕES, LOTES DE TERRENO E PROCESSOS CORRELATOS NO ÂMBITO DO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102652,16/12/2020
Parecer 639/2020,None,"DA COMISSÃO DE PLANEJAMENTO URBANO E OBRAS SOBRE O PROJETO DE LEI Nº 196/2020, DE AUTORIA DO VEREADOR SAMUEL SALAZAR, QUE DISPÕE SOBRE A REGULARIZAÇÃO DE EDIFICAÇÕES, LOTES DE TERRENO E PROCESSOS CORRELATOS NO ÂMBITO DO MUNICÍPIO DO RECIFE",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102651,16/12/2020
Parecer 638/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIO Nº 200/2020, DENOMINA &#8220;PRAÇA CLÁUDIO BANDEIRA DE MELO&#8221; A PRAÇA SITUADA NA RUA AVIADOR SEVERIANO LINS, NO BAIRRO DE BOA VIAGEM, MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102635,15/12/2020
Parecer 637/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 196/2020, QUE DISPÕE SOBRE A REGULARIZAÇÃO DE EDIFICAÇÕES, LOTES DE TERRENO E PROCESSOS CORRELATOS NO ÂMBITO DO MUNICÍPIO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102634,15/12/2020
Parecer 636/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 194/2020, QUE ACRESCENTA PARÁGRAFO ÚNICO AO ART. 3º DA LEI MUNICIPAL Nº 18.113 DE 12 DE JANEIRO DE 2015, QUE INSTITUI O PROGRAMA MUNICIPAL UNIVERSIDADE PARA TODOS - PROUNI RECIFE, PARA CONCEDER PERCENTUAL DAS BOLSAS DE ESTUDO A ATLETAS DE ESPORTES OLÍMPICOS E PARAOLÍMPICOS; PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102633,15/12/2020
Parecer 635/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 187/2020, QUE ALTERA O CAPUT DO ART. 1º E ACRESCENTA OS INCISOS XVII, XVIII, XIX, XX E XXI AO ART. 3º DA LEI MUNICIPAL Nº 17.247, DE 27 DE AGOSTO DE 2006, QUE INSTITUI O CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA PESSOA COM DEFICIÊNCIA &#8211; COMUD; PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102632,15/12/2020
Parecer 634/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO Nº 163/2020, QUE DISPÕE SOBRE O CADASTRO PREFERENCIAL DAS VÍTIMAS DE DESABAMENTOS OU INCÊNDIOS NOS PROGRAMAS HABITACIONAIS DESTINADOS À POPULAÇÃO DE BAIXA RENDA DO MUNICÍPIO DO RECIFE; PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102631,15/12/2020
Parecer 633/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI (PLO) N.º 110/2020, QUE OBRIGA OS CONDOMÍNIOS RESIDENCIAIS LOCALIZADOS NO MUNICÍPIO DO RECIFE A INSTALAR GRADES OU REDES DE PROTEÇÃO NAS JANELAS, VARANDAS E SACADAS. PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102630,15/12/2020
Parecer 632/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PDL 39/2020, QUE CONCEDE A MEDALHA DE MÉRITO JOSÉ MARIANO AO SENHOR INÁCIO JOSÉ FEITOSA NETO; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102629,15/12/2020
Parecer 631/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLE 22/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102628,15/12/2020
Parecer 630/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 151/2020 DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102627,15/12/2020
Parecer 629/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 150/2020 DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102626,15/12/2020
Parecer 628/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 122/2020 DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102625,15/12/2020
Parecer 627/2020,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 173/2020 DE AUTORIA DO VEREADOR ROGÉRIO DE LUCCA.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102624,15/12/2020
Parecer 626/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE DECRETO LEGISLATIVO (PDL) N.º 39/2020, DISPÕE SOBRE CONCEDER A MEDALHA DE MÉRITO JOSÉ MARIANO AO SENHOR INÁCIO JOSÉ FEITOSA NETO. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102588,11/12/2020
Parecer 625/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE DECRETO LEGISLATIVO (PDL) N.º 37/2020, DISPÕE SOBRE CONCEDER A MEDALHA DE MÉRITO JOSÉ MARIANO AO SENHOR CARLOS EDUARDO CABRAL FIGUEIRÊDO. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102587,11/12/2020
Parecer 624/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE DECRETO LEGISLATIVO (PDL) N.º 36/2020, DISPÕE SOBRE CONCEDER O TÍTULO DE CIDADÃO RECIFENSE AO SENHOR JOSÉ ALEXANDRE GUIMARÃES MIRINDA MOREIRA. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102586,11/12/2020
Parecer 623/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE DECRETO LEGISLATIVO (PDL) N.º 32/2020, DISPÕE SOBRE CONCEDER O TÍTULO DE CIDADÃ DO RECIFE A ANNA PRISCYLLA LIMA PRADO. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102585,11/12/2020
Parecer 622/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE DECRETO LEGISLATIVO (PDL) N.º 27/2020, DISPÕE SOBRE CONCEDER A MEDALHA DE MÉRITO JOSÉ MARIANO AO CANTOR E SANFONEIRO JOSÉ LUIZ DE LIMA, &#8220;LUIZINHO DE SERRA&#8221;. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102584,11/12/2020
Parecer 621/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 200/2020, QUE DENOMINAR-SE-Á &#8220;PRAÇA CLÁUDIO BANDEIRA DE MELO&#8221; A PRAÇA SITUADA NA RUA AVIADOR SEVERIANO LINS, NO BAIRRO DE BOA VIAGEM, MUNICÍPIO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102583,11/12/2020
Parecer 620/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 167/2020, DISPÕE SOBRE A INSERÇÃO DA LÍNGUA BRASILEIRA DE SINAIS (LIBRAS) COMO DISCIPLINA OBRIGATÓRIA NA GRADE CURRICULAR DA REDE MUNICIPAL DE ENSINO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102582,11/12/2020
Parecer 619/2020,None,"DA COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES SOBRE O PROJETO DE LEI ORDINÁRIA (PLO) N.º 164/2020, DISPÕE SOBRE A INCLUSÃO DE ALIMENTOS ORGÂNICOS NA COMPOSIÇÃO DA MERENDA ESCOLAR DISTRIBUÍDA NA REDE MUNICIPAL DE ENSINO DO MUNICÍPIO DO RECIFE.  PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102581,11/12/2020
Parecer 618/2020,None,"PARECER DA CFO OPINANDO PELA APROVAÇÃO DO PLO 182/2018, DE AUTORIA DO VER. IVAN MORAES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102580,11/12/2020
Parecer 617/2020,None,"PARECER DA COMISSÃO DE FINANÇAS E ORÇAMENTO OPINANDO PELA APROVAÇÃO DO PLO 8/2019, DE AUTORIA DO VEREADOR ROMERINHO JATOBÁ.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102579,11/12/2020
Parecer 616/2020,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLE 22/2020, COM EMENDAS E SUBEMENDAS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102590,10/12/2020
Parecer 615/2020,None,"PARECER DA COMISSÃO DE FINANÇAS E ORÇAMENTO OPINANDO PELA APROVAÇÃO, COM EMENDAS E SUBEMENDA, DO PROJETO DE LEI DO EXECUTIVO (PLE) Nº 22/2020.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102569,10/12/2020
Parecer 614/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PLO 189/2020, QUE CRIA, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O &#8220;DIA MUNICIPAL DE COMBATE À DEPRESSÃO DE CRIANÇAS E ADOLESCENTES &#8211; PARE, OBSERVE E ACOLHA&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102564,09/12/2020
Parecer 613/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIO Nº 186/2020, DENOMINA &#8220;RUA VALERIANO EUGÊNIO DE MELO - CORONEL VAVÁ&#8221; A ARTÉRIA QUE ESPECIFICA, SITUADA NO BAIRRO DE BEBERIBE, NO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102563,09/12/2020
Parecer 612/2020,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO Nº 181/2020, QUE DENOMINA &#8220;RUA DOS CRENTES&#8221; A ARTÉRIA QUE ESPECIFICA, SITUADA NO BAIRRO DE PASSARINHO, NO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=102562,09/12/2020
