titulo,link,ementa,materia_originaria,link_materia,autoria,situacao,titulo_normalizado
"Lei Ordinária nº 18149, de 29/06/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1475,DISPÕE SOBRE INCLUIR NO CALENDÁRIO MUNICIPAL DE EVENTOS O ÚLTIMO DOMINGO DO MÊS DE SETEMBRO A PARADA DA DIVERSIDADE DE DOIS UNIDOS.,PLO 196/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=35024,Osmar Ricardo,Em vigor,Lei Ordinária 18149/2015
"Lei Ordinária nº 18148, de 26/06/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1474,DISPÕE SOBRE AS DIRETRIZES PARA A ELABORAÇÃO DA LEI ORÇAMENTÁRIA DE 2016.,PLE 9/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=51852,Prefeito do Recife,Em vigor,Lei Ordinária 18148/2015
"Lei Ordinária nº 18147, de 22/06/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1473,DENOMINAR-SE-Á HOSPITAL DA MULHER “GOVERNADOR EDUARDO CAMPOS”.,PLO 10/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50022,Gilberto Alves,Em vigor,Lei Ordinária 18147/2015
"Lei Ordinária nº 18146, de 17/06/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1472,"DENOMINAR-SE-À ESCOLA MUNICIPAL VEREADOR SEVERINO GOMES (BRIA), A ESCOLA  MUNICIPAL DE SANTO AMARO, NO BAIRRO DE SANTO AMARO.",PLO 414/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=40259,Marcos di Bria,Em vigor,Lei Ordinária 18146/2015
"Lei Ordinária nº 18145, de 17/06/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1471,DISPÕE SOBRE A OBRIGATORIEDADE DE ORGANIZADORAS DE CONCURSOS MUNICIPAIS FORNECEREM COMPROVANTE DE COMPARECIMENTO NAS PROVAS DO CONCURSO.,PLO 390/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=39551,Michele Collins,Em vigor,Lei Ordinária 18145/2015
"Lei Ordinária nº 18144, de 29/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1470,"DISPÕE SOBRE A INSTALAÇÃO DE, AO MENOS UM CAIXA DE ATENDIMENTO ADAPTADO ÀS PESSOAS COM DEFICIÊNCIA MOTORA, CADEIRANTES, NOS ESTABELECIMENTOS BANCÁRIOS E DÁ OUTRAS PROVIDÊNCIAS.",PLO 240/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=36356,Wanderson Florêncio,Em vigor,Lei Ordinária 18144/2015
"Lei Ordinária nº 18143, de 29/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1469,"DISPÕE SOBRE A PROIBIÇÃO, MANUTENÇÃO OU EXPOSIÇÃO DE ANIMAIS SOLTOS OU PRESOS EM PRAÇAS E PARQUES DE MANEIRA INADEQUADA NO MUNICÍPIO DO RECIFE, E DÁ OUTRAS PROVIDÊNCIAS.",PLO 155/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=34150,Wanderson Florêncio,Em vigor,Lei Ordinária 18143/2015
"Lei Ordinária nº 18142, de 29/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1468,"INCLUI NO CALENDÁRIO MUNICIPAL DO RECIFE, O DIA 02 DE JUNHO COMO O ""DIA MUNICIPAL DOS ITALIANOS"".",PLO 108/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=44332,Almir Fernando,Em vigor,Lei Ordinária 18142/2015
"Lei Ordinária nº 18141, de 29/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1467,DISPÕE SOBRE A OBRIGATORIEDADE DE INSTALAÇÃO DE PROVADORES DE ROUPAS ADAPTADOS À POPULAÇÃO COM NECESSIDADES ESPECIAIS  E\OU  MOBILIDADE REDUZIDA NOS LOCAIS QUE ESPECIFICA E DÁ OUTRAS PROVIDÊNCIAS.,PLO 138/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=34062,Wanderson Florêncio,Em vigor,Lei Ordinária 18141/2015
"Lei Ordinária nº 18140, de 29/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1466,"DISPÕE SOBRE A OBRIGATORIEDADE DA DESTINAÇÃO PREFERENCIAL OS APARTAMENTOS LOCALIZADOS NOS ANDARES TÉRREOS DOS EDIFÍCIOS (CONJUNTOS) CONSTRUÍDOS PELO PODER PÚBLICO MUNICIPAL, NOS PROGRAMAS DE HABITAÇÃO POPULAR, PARA PESSOAS IDOSAS E COM NECESSIDADE ESPECIAL, E DÁ OUTRAS PROVIDÊNCIAS.",PLO 148/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=34198,Wanderson Florêncio,Em vigor,Lei Ordinária 18140/2015
"Lei Ordinária nº 18139, de 13/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1465,"DISPÕE SOBRE A OBRIGATORIEDADE DA COLOCAÇÃO DE ANÚNCIO, NOS TEATROS E CINEMAS EM FUNCIONAMENTO NO MUNICÍPIO DO RECIFE, REFERENTE AO COMBATE E PREVENÇÃO CONTRA O USO DE DROGAS, E DÁ OUTRAS PROVIDÊNCIAS.",PLO 20/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=40973,Michele Collins,Em vigor,Lei Ordinária 18139/2015
"Lei Ordinária nº 18138, de 04/05/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1464,"INSTITUI E REGULAMENTA O PLANO ESPECÍFICO PARA O CAIS DE SANTA RITA, CAIS JOSÉ ESTELITA E CABANGA E DÁ OUTRAS PROVIDÊNCIAS.",PLE 8/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50605,Prefeito do Recife,Em vigor,Lei Ordinária 18138/2015
"Lei Ordinária nº 18137, de 20/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1463,INCLUI NO CALENDÁRIO OFICIAL DA PREFEITURA DO RECIFE A SEMANA MUNICIPAL DE CONSCIENTIZAÇÃO DA SAÚDE BUCAL OBRIGANDO AS ESCOLAS MUNICIPAIS E POSTOS DE SAÚDE A CRIAR A CAMPANHA MUNICIPAL DE CONSCIENTIZAÇÃO DA SAÚDE BUCAL E A DISTRIBUIÇÃO DE CARTILHAS E MATERIAL DE HIGIENE BUCAL EM ESCOLAS E POSTOS DE SAÚDE.,PLO 222/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47996,Almir Fernando,Em vigor,Lei Ordinária 18137/2015
"Lei Ordinária nº 18136, de 20/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1462,"INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O DIA MUNICIPAL DO DOADOR DE SANGUE.",PLO 412/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=40116,Almir Fernando,Em vigor,Lei Ordinária 18136/2015
"Lei Ordinária nº 18135, de 20/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1461,"TORNA OBRIGATÓRIA A EMBALAGEM INDIVIDUALIZADA, EM CONJUNTO OU UNITÁRIAS, COM MATERIAL APROPRIADO, DOS TALHERES A SEREM UTILIZADOS POR CLIENTES, NOS RESTAURANTES E LANCHONETES DA CIDADE DO RECIFE.",PLO 382/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=39474,Antonio Luiz Neto,Em vigor,Lei Ordinária 18135/2015
"Lei Ordinária nº 18134, de 07/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1460,DISPÕE SOBRE O ARMAZENAMENTO COMÉRCIO VAREJISTA E TRANSPORTE EM VIAS PÚBLICAS DE GÁS LP (GÁS LIQUEFEITO DE PETRÓLEO) E DÁ OUTRAS PROVIDÊNCIAS.,PLO 32/2009,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=15683,Vicente André Gomes,Em vigor,Lei Ordinária 18134/2015
"Lei Ordinária nº 18133, de 15/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1459,"DISCIPLINA OS SERVIÇOS DE CARGAS E DESCARGAS, NAS VIAS PÚBLICAS DO MUNICÍPIO DO RECIFE.
""REGIME DE URGÊNCIA""",PLE 5/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50601,Prefeito do Recife,Em vigor,Lei Ordinária 18133/2015
"Lei Ordinária nº 18132, de 13/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1458,"INSTITUI PARCELAS REMUNERATÓRIAS PARA OS CARGOS E SERVIDORES QUE ESPECIFICA E ALTERA DISPOSITIVOS DE LEIS QUE DISPÕEM SOBRE REMUNERAÇÃO DE SERVIDORES PÚBLICOS MUNICIPAIS.
- ""REGIME DE URGÊNCIA"" -",PLE 4/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50486,Prefeito do Recife,Em vigor,Lei Ordinária 18132/2015
"Lei Ordinária nº 18131, de 10/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1457,DENOMINA DE ARIANO SUASSUNA O PRÓXIMO LOGRADOURO PÚBLICO A SER CONSTRUÍDO NA CIDADE DO RECIFE.,PLO 209/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47683,Almir Fernando,Em vigor,Lei Ordinária 18131/2015
"Lei Ordinária nº 18130, de 10/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1456,"INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, A SEMANA MUNICIPAL DA INCLUSÃO DIGITAL.",PLO 208/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47680,Almir Fernando,Em vigor,Lei Ordinária 18130/2015
"Lei Ordinária nº 18129, de 10/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1455,"DECLARA DE UTILIDADE PÚBLICA, NO ÂMBITO MUNICIPAL, O COMITÊ DA AÇÃO DA CIDADANIA CONTRA A MISÉRIA, A FOME E PELA VIDA - MOVIMENTO PERNAMBUCO SOLIDÁRIO.",PLO 210/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47687,Aerto Luna,Em vigor,Lei Ordinária 18129/2015
"Lei Ordinária nº 18128, de 01/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1454,"ALTERA AS LEIS N.º 18.087, DE 17 DE DEZEMBRO DE 2014, E N.º 15.563, DE 27 DE DEZEMBRO DE 1991, ACRESCENTANDO DISPOSITIVOS QUE MENCIONAM.",PLE 7/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50602,Prefeito do Recife,Em vigor,Lei Ordinária 18128/2015
"Lei Ordinária nº 18127, de 01/04/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1453,"EXTINGUE E TRANSFORMA CARGOS COMISSIONADOS, REESTRUTURANDO O QUADRO DA ADMINISTRAÇÃO DIRETA DO PODER EXECUTIVO MUNICIPAL, E DÁ OUTRAS PROVIDÊNCIAS.  ""REGIME DE URGÊNCIA""",PLE 6/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50603,Prefeito do Recife,Em vigor,Lei Ordinária 18127/2015
"Lei Ordinária nº 18126, de 30/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1452,"AUTORIZA O MUNICÍPIO DO RECIFE A DOAR COM ENCARGO À ASSOCIAÇÃO BENEFICENTE CRIANÇA CIDADÃ – ABCC, IMÓVEL DE SUA PROPRIEDADE.",PLE 56/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=49645,Prefeito do Recife,Em vigor,Lei Ordinária 18126/2015
"Lei Ordinária nº 18125, de 27/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1451,"INSTITUI O PLANO DE CARGOS, CARREIRAS E VENCIMENTOS DOS MÚSICOS DA ORQUESTRA SINFÔNICA DO RECIFE - OSR E BANDA SINFÔNICA DO RECIFE - BSR. ""REGIME DE URGÊNCIA""",PLE 3/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=50053,Prefeito do Recife,Em vigor,Lei Ordinária 18125/2015
"Lei Ordinária nº 18124, de 25/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1450,"INSTITUI A SEMANA DA MULHER NA CIDADE DO RECIFE, E DÁ OUTRAS PROVIDÊNCIAS.",PLO 52/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=42205,Osmar Ricardo,Em vigor,Lei Ordinária 18124/2015
"Lei Ordinária nº 18123, de 20/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1449,DISPÕE SOBRE PROTEÇÃO E SEGURANÇA DOS CONSUMIDORES NAS AGÊNCIAS BANCÁRIAS DO RECIFE.,PLO 383/2013,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=39475,Aline Mariano,Em vigor,Lei Ordinária 18123/2015
"Lei Ordinária nº 18122, de 06/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1448,"DISPÕE SOBRE A CONTRATAÇÃO POR TEMPO DETERMINADO PARA ATENDER ÀS NECESSIDADES TEMPORÁRIAS DE EXCEPCIONAL INTERESSE PÚBLICO DE QUE TRATA O ART. 63, INCISO IX, DA LEI ORGÂNICA DO MUNICÍPIO DO RECIFE.  ""REGIME DE URGÊNCIA""",PLE 40/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48011,Prefeito do Recife,Em vigor,Lei Ordinária 18122/2015
"Lei Ordinária nº 18121, de 06/03/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1447,"AUTORIZA A CRIAÇÃO DE SOCIEDADE DE PROPÓSITO ESPECÍFICO SOB O CONTROLE ACIONÁRIO DO MUNICÍPIO DO RECIFE, E A CESSÃO, A TÍTULO ONEROSO, DE DIREITOS CREDITÓRIOS ORIGINÁRIOS DE CRÉDITOS TRIBUTÁRIOS E NÃO TRIBUTÁRIOS.",PLE 36/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48017,Prefeito do Recife,Em vigor,Lei Ordinária 18121/2015
"Lei Ordinária nº 18120, de 25/02/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1446,"EXTINGUE E TRANSFORMA CARGOS COMISSIONADOS, REESTRUTURANDO O QUADRO DA ADMINISTRAÇÃO DIRETA DO PODER EXECUTIVO MUNICIPAL. ""REGIME DE URGÊNCIA""",PLE 2/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=49970,Prefeito do Recife,Em vigor,Lei Ordinária 18120/2015
"Lei Ordinária nº 18119, de 11/02/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1445,"DISPÕE SOBRE A REMUNERAÇÃO DOS SERVIDORES PERTENCENTES AO QUADRO PERMANENTE DO GRUPO OCUPACIONAL MAGISTÉRIO DA ADMINISTRAÇÃO DIRETA MUNICIPAL. ""REGIME DE URGÊNCIA""",PLE 1/2015,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=49779,Prefeito do Recife,Em vigor,Lei Ordinária 18119/2015
"Lei Ordinária nº 18118, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1444,"DENOMINA DE ""PARQUE MUNICIPAL ARIANO SUASSUNA"" O EMPREENDIMENTO DE LAZER, CULTURA E ESPORTES, CONSTRUÍDO NO BAIRRO DE SANTANA, ZONA NORTE DO MUNICÍPIO DO RECIFE/PE.",PLE 35/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48009,Prefeito do Recife,Em vigor,Lei Ordinária 18118/2015
"Lei Ordinária nº 18117, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1443,"INTRODUZ MODIFICAÇÕES NA LEI Nº 17.199, DE 27 DE ABRIL DE 2006 QUE INSTITUI NO ÂMBITO DA CIDADE DO RECIFE A POLÍTICA MUNICIPAL DE INCLUSÃO DA PESSOA COM DEFICIÊNCIA.",PLE 38/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48013,Prefeito do Recife,Em vigor,Lei Ordinária 18117/2015
"Lei Ordinária nº 18116, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1442,"DISPÕE SOBRE A INSTALAÇÃO DE PASSAGENS AÉREAS SOBRE LOGRADOURO PÚBLICO, REVOGA A LEI MUNICIPAL Nº 16.873, DE 13 DE JUNHO DE 2003 E ALTERA A LEI MUNICIPAL Nº 16.737, DE 28 DE JANEIRO DE 2001.        ""REGIME  DE  URGÊNCIA""",PLE 30/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48004,Prefeito do Recife,Em vigor,Lei Ordinária 18116/2015
"Lei Ordinária nº 18115, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1441,"MODIFICA OS DISPOSITIVOS QUE MENCIONA DA LEI MUNICIPAL Nº 18.046, DE 25 DE JULHO DE 2014.(LEI QUE TRATA DA ZONA ESPECIAL DE PRESERVAÇÃO ZEPH 08 BOA VISTA)""REGIME DE URGÊNCIA""",PLE 43/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47999,Prefeito do Recife,Em vigor,Lei Ordinária 18115/2015
"Lei Ordinária nº 18114, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1440,"INSTITUI O PROGRAMA DE VALORIZAÇÃO DE IMÓVEIS DE CARÁTER HISTÓRICO OU DE EXCEPCIONAL VALOR ARTÍSTICO, CULTURAL OU PAISAGÍSTICO.",PLE 54/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48032,Prefeito do Recife,Em vigor,Lei Ordinária 18114/2015
"Lei Ordinária nº 18113, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1439,"INSTITUI O PROGRAMA MUNICIPAL UNIVERSIDADE PARA TODOS – PROUNI RECIFE. ""REGIME DE URGÊNCIA""",PLE 51/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48027,Prefeito do Recife,Em vigor,Lei Ordinária 18113/2015
"Lei Ordinária nº 18111, de 12/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1438,"DEFINE LIMITES E MECANISMOS DE COMPENSAÇÃO PARA OS SETORES DE SUSTENTABILIDADE AMBIENTAL 2 – SSA 2, NO ENTORNO DAS UNIDADES DE EQUILÍBRIO AMBIENTAL – UEA, REFERENTES ÀS PRAÇAS E PARQUES DA CIDADE. ""REGIME DE URGÊNCIA""",PLE 50/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48029,Prefeito do Recife,Em vigor,Lei Ordinária 18111/2015
"Lei Ordinária nº 18110, de 09/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1437,"DISPÕE SOBRE O USO DO SOLO NO PERÍMETRO DAS QUADRAS LINDEIRAS À AV. NORTE MIGUEL ARRAES ALENCAR, EM ZONA ESPECIAL DE DINAMIZAÇÃO ECONÔMICA – EIXO PRINCIPAL, ZEDE – EIXO PRINCIPAL.",PLE 33/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48016,Prefeito do Recife,Em vigor,Lei Ordinária 18110/2015
"Lei Ordinária nº 18109, de 09/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1436,"ALTERA A REDAÇÃO DO ART. 69 E PARÁGRAFOS 1º E 2º E 3º DA LEI MUNICIPAL Nº 16.286, DE 22/01/1997.(LEI QUE DISPÕE SOBRE PARCELAMENTO DO SOLO)",PLE 39/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48026,Prefeito do Recife,Em vigor,Lei Ordinária 18109/2015
"Lei Ordinária nº 18108, de 05/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1431,"DESAFETA ÁREA PÚBLICA E AUTORIZA O USO POR TERCEIROS DO IMÓVEL DO PATRIMÔNIO DO MUNICÍPIO DO RECIFE, QUE ESPECIFICA.",PLE 27/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=47993,Prefeito do Recife,Em vigor,Lei Ordinária 18108/2015
"Lei Ordinária nº 18107, de 05/01/2015",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1430,"DESAFETA A ÁREA PÚBLICA DESCRITA NO ANEXO ÚNICO, AUTORIZA A DOAÇÃO DO IMÓVEL ESPECIFICADO NO ART. 1ºAO FUNDO DE ARRENDAMENTO RESIDENCIAL -FAR E DÁ OUTRAS PROVIDÊNCIAS.",PLE 47/2014,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=48007,Prefeito do Recife,Em vigor,Lei Ordinária 18107/2015
